0.007017, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 3.44989000e+00,  2.14243000e+00, 2.51599000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 1.86226000e+00, 1.48870000e+00,-1.92320000e-01,  1.35208484e+00, 1.39021858e+00, 1.77462573e+00, 1.78312570e+00,  6.82400000e-03,-2.11097000e-01, 5.58610000e-01, 2.35200000e-03,  2.50000000e-03,-1.60000000e-05,-9.99994000e-01, 1.79100000e-03, -2.08457000e-01, 4.02073000e-01, 5.86100000e-03,-3.80830000e-02,  1.71300000e-03,-9.99256000e-01,-6.09300000e-03,-2.07665000e-01,  2.75046000e-01,-4.74900000e-03, 3.93010000e-02, 3.04700000e-03,  9.99212000e-01
0.071895, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 3.44989000e+00,  2.14243000e+00, 2.51599000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 1.86226000e+00, 1.48870000e+00,-1.92320000e-01,  1.35164777e+00, 1.39005114e+00, 1.77436237e+00, 1.78428746e+00,  6.82800000e-03,-2.11102000e-01, 5.58611000e-01, 2.50200000e-03,  2.64700000e-03,-3.00000000e-06,-9.99993000e-01, 1.79000000e-03, -2.08456000e-01, 4.02071000e-01, 5.85400000e-03,-3.80780000e-02,  1.71900000e-03,-9.99256000e-01,-6.09000000e-03,-2.07668000e-01,  2.75042000e-01,-4.76700000e-03, 3.92590000e-02, 3.04800000e-03,  9.99213000e-01
0.093153, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 3.35650000e+00,  2.04904000e+00, 2.51599000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 1.86226000e+00, 1.58209000e+00,-1.92320000e-01,  1.35164777e+00, 1.39005114e+00, 1.77436237e+00, 1.78428746e+00,  6.83000000e-03,-2.11102000e-01, 5.58611000e-01, 2.53300000e-03,  2.67400000e-03,-4.00000000e-06,-9.99993000e-01, 1.79600000e-03, -2.08460000e-01, 4.02073000e-01, 5.88000000e-03,-3.80890000e-02,  1.71700000e-03,-9.99256000e-01,-6.04400000e-03,-2.07697000e-01,  2.75004000e-01,-4.93500000e-03, 3.87240000e-02, 3.06600000e-03,  9.99233000e-01
0.115791, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 5.03752000e+00,  2.04904000e+00, 2.51599000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 1.86226000e+00, 1.58209000e+00,-1.92320000e-01,  1.35164777e+00, 1.39005114e+00, 1.77436237e+00, 1.78428746e+00,  6.82200000e-03,-2.11100000e-01, 5.58610000e-01, 2.62400000e-03,  2.76300000e-03,-2.40000000e-05,-9.99993000e-01, 1.77600000e-03, -2.08458000e-01, 4.02075000e-01, 5.89300000e-03,-3.81270000e-02,  1.71200000e-03,-9.99254000e-01,-5.98500000e-03,-2.07698000e-01,  2.74935000e-01,-4.93600000e-03, 3.75960000e-02, 3.07100000e-03,  9.99276000e-01
0.152685, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 5.03752000e+00,  2.51599000e+00, 2.51599000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 1.95565000e+00, 1.58209000e+00,-1.92320000e-01,  1.35369955e+00, 1.39125766e+00, 1.77574500e+00, 1.78390786e+00,  6.81600000e-03,-2.11098000e-01, 5.58609000e-01, 2.33200000e-03,  2.47400000e-03,-3.40000000e-05,-9.99994000e-01, 1.70100000e-03, -2.08452000e-01, 4.02075000e-01, 5.95500000e-03,-3.79610000e-02,  1.72400000e-03,-9.99260000e-01,-5.72600000e-03,-2.07695000e-01,  2.74727000e-01,-4.80000000e-03, 3.49870000e-02, 3.01200000e-03,  9.99372000e-01
0.168892, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 5.03752000e+00,  2.51599000e+00, 2.51599000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 1.95565000e+00, 1.58209000e+00,-1.92320000e-01,  1.35369955e+00, 1.39125766e+00, 1.77574500e+00, 1.78390786e+00,  6.82600000e-03,-2.11101000e-01, 5.58610000e-01, 2.15100000e-03,  2.30200000e-03,-2.90000000e-05,-9.99995000e-01, 1.77500000e-03, -2.08502000e-01, 4.01904000e-01, 5.64300000e-03,-3.75660000e-02,  1.73400000e-03,-9.99277000e-01,-5.35300000e-03,-2.07473000e-01,  2.74151000e-01,-3.22800000e-03, 3.24860000e-02, 2.88500000e-03,  9.99463000e-01
0.196209, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 5.03752000e+00,  2.51599000e+00, 2.51599000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 1.95565000e+00, 1.58209000e+00,-1.92320000e-01,  1.35369955e+00, 1.39125766e+00, 1.77574500e+00, 1.78390786e+00,  6.82500000e-03,-2.11099000e-01, 5.58610000e-01, 2.28900000e-03,  2.43800000e-03, 3.00000000e-06,-9.99994000e-01, 1.77300000e-03, -2.08395000e-01, 4.01717000e-01, 5.71300000e-03,-3.67350000e-02,  1.73900000e-03,-9.99307000e-01,-4.91900000e-03,-2.07444000e-01,  2.73738000e-01,-3.75600000e-03, 2.92010000e-02, 2.83900000e-03,  9.99563000e-01
0.213623, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 5.87803000e+00,  2.51599000e+00, 2.88955000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 4.19701000e+00, 2.04904000e+00, 5.54800000e-01,  1.35242365e+00, 1.38994578e+00, 1.77937978e+00, 1.79041150e+00,  6.82100000e-03,-2.11095000e-01, 5.58610000e-01, 2.33000000e-03,  2.47800000e-03,-3.50000000e-05,-9.99994000e-01, 2.02700000e-03, -2.08361000e-01, 4.01232000e-01, 5.21100000e-03,-3.44420000e-02,  1.76700000e-03,-9.99392000e-01,-3.75700000e-03,-2.07239000e-01,  2.72558000e-01,-2.99700000e-03, 2.39080000e-02, 2.75000000e-03,  9.99706000e-01
0.239662, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 5.87803000e+00,  3.07633000e+00, 3.54328000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 4.19701000e+00, 2.04904000e+00, 5.54800000e-01,  1.35242365e+00, 1.38994578e+00, 1.77937978e+00, 1.79041150e+00,  6.83300000e-03,-2.11105000e-01, 5.58611000e-01, 2.42800000e-03,  2.56700000e-03,-1.00000000e-06,-9.99994000e-01, 2.24200000e-03, -2.08368000e-01, 4.00851000e-01, 5.32800000e-03,-3.27720000e-02,  1.91100000e-03,-9.99447000e-01,-2.96600000e-03,-2.07129000e-01,  2.71843000e-01,-2.43100000e-03, 2.10670000e-02, 2.75400000e-03,  9.99771000e-01
0.245765, 1.50000000e+01, 1.50000000e+01, 1.50000000e+01, 5.87803000e+00,  3.07633000e+00, 3.54328000e+00, 1.50000000e+01, 1.50000000e+01,  1.50000000e+01, 4.19701000e+00, 2.04904000e+00, 5.54800000e-01,  1.35242365e+00, 1.38994578e+00, 1.77937978e+00, 1.79041150e+00,  6.82300000e-03,-2.11091000e-01, 5.58611000e-01, 2.23200000e-03,  2.37800000e-03,-2.40000000e-05,-9.99995000e-01, 2.42000000e-03, -2.08336000e-01, 4.00522000e-01, 4.96300000e-03,-3.10040000e-02,  2.00400000e-03,-9.99505000e-01,-2.01100000e-03,-2.07098000e-01,  2.71009000e-01,-2.56000000e-03, 1.67970000e-02, 2.75800000e-03,  9.99852000e-01
