1.398139,1.02022298,1.03759011,1.1040331 ,1.08686912,1.02142812,1.03779261, 1.10494584,1.08566752
1.455223,1.02135124,1.03912218,1.10629576,1.086081  ,1.02107972,1.03773415, 1.10476587,1.08616483
1.498618,1.02040673,1.03831173,1.10551305,1.08553293,1.02079508,1.0384783 , 1.10494631,1.08670301
1.541302,1.02172356,1.0385939 ,1.10351233,1.08483032,1.02099596,1.03867209, 1.10484109,1.08693136
1.579531,1.01994364,1.03818362,1.10544235,1.08600801,1.02136723,1.03913859, 1.10522631,1.08739189
1.663894,1.02146079,1.03884601,1.10689013,1.09303648,1.02164894,1.03891935, 1.104989  ,1.08703977
1.705372,1.01876455,1.03817205,1.10386318,1.08596498,1.02138167,1.03831366, 1.10458418,1.08602353
1.763829,1.02074533,1.03858976,1.10533732,1.08542878,1.02124264,1.03793343, 1.10483745,1.08677525
1.817479,1.02054115,1.03844145,1.10555895,1.0852183 ,1.02121365,1.03807883, 1.10506679,1.08649219
1.866861,1.02125806,1.03898587,1.1056698 ,1.08556879,1.02163511,1.03814414, 1.10539166,1.08636569
1.947871,1.0219616 ,1.03892293,1.10599469,1.08578298,1.02188016,1.03815813, 1.10521787,1.08573298
1.972713,1.02095051,1.03937026,1.10546728,1.08474265,1.02184091,1.03824564, 1.10514807,1.08604528
2.054769,1.02069896,1.03870138,1.10588491,1.08521317,1.02155916,1.03849   , 1.10534018,1.08599123
2.116259,1.0215954 ,1.03933001,1.10559927,1.08653375,1.02091543,1.03836192, 1.10511685,1.08698596
2.177908,1.02004387,1.03805883,1.10422101,1.08596727,1.02045544,1.03785438, 1.10453662,1.08686015
2.213317,1.02062958,1.03849305,1.10700878,1.08745985,1.02045203,1.03796264, 1.10466893,1.08718673
2.255928,1.02074974,1.0392411 ,1.10485159,1.08527363,1.02114901,1.03816034, 1.10476914,1.08644906
2.296152,1.01892542,1.03781122,1.10353564,1.08714222,1.02167602,1.0381476 , 1.10438821,1.08647966
2.320847,1.02084053,1.04001164,1.10525769,1.08531187,1.02208447,1.03868903, 1.10472058,1.08663149
2.359634,1.01965956,1.0384477 ,1.10479131,1.08646252,1.02163893,1.03837967, 1.10437304,1.08624037
2.434604,1.02073064,1.04101528,1.10911478,1.08573075,1.02079744,1.03866751, 1.10487795,1.08649243
2.493264,1.01996777,1.03814968,1.10677153,1.08509581,1.02060854,1.03849169, 1.10540572,1.08600234
2.529945,1.01828628,1.03692185,1.1041349 ,1.08425841,1.02086095,1.03872823, 1.10566972,1.08573588
2.604313,1.02199647,1.03842612,1.10699589,1.08593749,1.02112449,1.03843485, 1.10618063,1.0859164 
2.670096,1.01854313,1.03843494,1.10489054,1.08614508,1.02070885,1.03849186, 1.1064619 ,1.08613496
2.712587,1.02000452,1.03720151,1.10462482,1.08466461,1.02057922,1.03833664, 1.1063636 ,1.08587808
2.774383,1.02066037,1.03828957,1.10588162,1.08496689,1.02023028,1.03827959, 1.10527444,1.086194  
2.796399,1.02133806,1.03898762,1.10572536,1.08550217,1.02029707,1.03832477, 1.10514972,1.08638188
2.828281,1.01937035,1.03620841,1.10255917,1.08389174,1.02038925,1.03798499, 1.10477977,1.08640215
2.883096,1.02430678,1.04132446,1.10764059,1.0867989 ,1.02124695,1.03850416, 1.10522382,1.08552098
2.960872,1.0198922 ,1.03386171,1.1006387 ,1.08399733,1.02146077,1.03786448, 1.10462999,1.08618353
2.989844,1.0198922 ,1.03386171,1.1006387 ,1.08399733,1.02146077,1.03786448, 1.10462999,1.08618353
3.046964,1.02519095,1.03892379,1.10636752,1.08284268,1.02092964,1.03709806, 1.10482592,1.0860819 
3.079044,1.016375  ,1.03757551,1.10827995,1.08602879,1.02084166,1.03792516, 1.10606585,1.08553741
3.118273,1.01960566,1.0373844 ,1.10919865,1.09526813,1.02005451,1.03763274, 1.10644302,1.08683343
3.154658,1.01684399,1.03502799,1.10719013,1.0876109 ,1.02054183,1.0384549 , 1.10660251,1.08730804
3.157066,1.0290956 ,1.04258402,1.09797806,1.08143012,1.02116757,1.03848096, 1.1055031 ,1.08693809
3.16506,1.0290956 ,1.04258402,1.09797806,1.08143012,1.02116757,1.03848096, 1.1055031 ,1.08693809
3.22718,1.01884573,1.04239502,1.10920962,1.08693395,1.02197208,1.03944317, 1.10526811,1.08538376
3.265079,1.02257799,1.04261345,1.10959235,1.0869076 ,1.02140163,1.03946887, 1.1060993 ,1.08460448
3.29089,1.02257799,1.04261345,1.10959235,1.0869076 ,1.02140163,1.03946887, 1.1060993 ,1.08460448
3.370216,1.02444072,1.04118259,1.10890214,1.08687324,1.02091745,1.03891359, 1.10687662,1.08566919
3.420808,1.01665377,1.03454054,1.10226485,1.08340524,1.0206222 ,1.03725156, 1.10481102,1.0855059 
3.513146,1.02186189,1.03916734,1.10692709,1.0815384 ,1.02166757,1.03798439, 1.10462488,1.08517812
3.575781,1.02177506,1.03922334,1.10325562,1.08235214,1.02137678,1.03913799, 1.10611091,1.08537736
3.617393,1.02116165,1.03981627,1.1054999 ,1.08607401,1.02113059,1.03900925, 1.10515457,1.08590007
3.644015,1.01939906,1.03851259,1.10518177,1.08553485,1.02082789,1.03898876, 1.10528042,1.08690452
3.71374,1.0176003 ,1.04050985,1.10811283,1.08853581,1.01995075,1.03782387, 1.10403141,1.0862707 
3.753229,1.01028205,1.0300133 ,1.09684656,1.08600747,1.02075714,1.03797251, 1.10404749,1.08740608
3.824987,1.01870047,1.03329931,1.10038229,1.0869795 ,1.02122724,1.03898164, 1.10460818,1.08751209
3.903179,1.02253358,1.04012288,1.10545333,1.08539779,1.0204201 ,1.03938996, 1.10599063,1.08543129
3.986685,1.01797721,1.04019754,1.10806842,1.08953734,1.02093982,1.03916462, 1.1066997 ,1.08520802
4.016123,1.02272679,1.04478479,1.10406523,1.08438856,1.02011564,1.0393426 , 1.10716913,1.08563604
4.045501,1.02272679,1.04478479,1.10406523,1.08438856,1.02011564,1.0393426 , 1.10716913,1.08563604
4.048473,1.02272679,1.04478479,1.10406523,1.08438856,1.02011564,1.0393426 , 1.10716913,1.08563604
4.081404,1.01848579,1.04252452,1.10853888,1.08249258,1.01971086,1.03958276, 1.10747768,1.08534552
4.146484,1.02444034,1.04073084,1.10814859,1.08943231,1.02064511,1.04052491, 1.10692497,1.08458347
4.182995,1.02101972,1.03488774,1.10895059,1.08770704,1.02146492,1.03904485, 1.10715464,1.08680026
4.223963,1.015163  ,1.04001108,1.1094523 ,1.0882069 ,1.01997937,1.03801379, 1.10637096,1.08750153
4.292962,1.01974903,1.03744024,1.10493465,1.08573474,1.02116255,1.03884996, 1.10694212,1.0861804 
4.324127,1.02008988,1.03477139,1.10148505,1.0840725 ,1.02245706,1.03822324, 1.10600704,1.08607949
4.369236,1.02395326,1.04156461,1.10841307,1.08741038,1.02231108,1.0383668 , 1.10573662,1.08714072
4.395633,1.02415992,1.04081521,1.10690036,1.08270851,1.02185145,1.03855041, 1.10572258,1.08736439
4.434852,1.02136176,1.03880759,1.10665804,1.08662488,1.02143343,1.03928674, 1.10605105,1.08684894
4.46135,1.02201128,1.0400903 ,1.10555581,1.08767652,1.02104026,1.03935011, 1.10580019,1.08642425
4.501181,1.02215433,1.03944259,1.10685463,1.09391747,1.02167424,1.0393464 , 1.10585327,1.08721792
4.527485,1.02169521,1.03935221,1.1062084 ,1.08726451,1.0214269 ,1.03937684, 1.10618215,1.08786441
4.554768,1.02103445,1.03993899,1.10600985,1.08675405,1.02156817,1.03952876, 1.10624611,1.08789207
4.599849,1.02177716,1.03884169,1.10628731,1.08512581,1.02144146,1.03933312, 1.10638562,1.08672593
4.626458,1.02142008,1.03985093,1.10669484,1.08686178,1.02165685,1.03926988, 1.10649356,1.08683368
4.661117,1.01928891,1.03644637,1.10292441,1.08208529,1.02150923,1.03908401, 1.10626884,1.0859094 
4.687375,1.01865552,1.03652197,1.10311843,1.0857959 ,1.02091647,1.0385228 , 1.10571502,1.08577824
4.742574,1.0205991 ,1.03702247,1.10367965,1.08495942,1.0207917 ,1.03836351, 1.10537597,1.08563531
4.785467,1.0187435 ,1.03775945,1.10522819,1.08522392,1.0201733 ,1.03811399, 1.10467462,1.08503083
4.838504,1.0206111 ,1.03912695,1.10469148,1.08733466,1.02034115,1.03830107, 1.10477777,1.08572585
4.876325,1.02814557,1.03610827,1.10279467,1.08524524,1.02127208,1.0384886 , 1.10486383,1.08569806
4.921779,1.02056569,1.03898076,1.10577384,1.08711845,1.0210892 ,1.03840122, 1.10499598,1.08565265
4.948544,1.01955102,1.03756096,1.10516487,1.08641207,1.0210682 ,1.0382388 , 1.10494363,1.08578041
5.000085,1.01999553,1.03762285,1.10441117,1.08669851,1.02017519,1.03803797, 1.1050948 ,1.08567398
5.055969,1.01991976,1.03801794,1.10460067,1.0849912 ,1.02072428,1.03761536, 1.10452733,1.08524683
5.091155,1.01909757,1.03766308,1.10486514,1.08505885,1.0207532 ,1.03765709, 1.10451678,1.0853447 
5.167942,1.02309332,1.03879064,1.10658734,1.08672853,1.020744  ,1.03763981, 1.105125  ,1.08669268
5.204698,1.01765466,1.03559411,1.10330596,1.08346866,1.02043789,1.037624  , 1.10520018,1.08758914
5.264221,1.02044448,1.0390444 ,1.10615861,1.08695822,1.02098196,1.03800739, 1.10547425,1.08694566
5.340281,1.02054754,1.03885404,1.10497352,1.08667459,1.02197785,1.03830652, 1.10492592,1.08548004
5.381961,1.0189756 ,1.03731363,1.10332569,1.08583441,1.02112916,1.03854594, 1.10492219,1.08574228
5.417042,1.02125181,1.03809889,1.10524233,1.08656241,1.02119048,1.03846576, 1.10483586,1.08587044
5.450578,1.01953167,1.03786645,1.10588479,1.08598652,1.02034225,1.03835098, 1.10517623,1.08593846
5.491995,1.02769866,1.03746836,1.1025539 ,1.08413511,1.02106615,1.03808667, 1.10480841,1.08595851
5.523725,1.02023506,1.03782511,1.10365798,1.08626371,1.02115303,1.03779208, 1.10460348,1.08570742
5.564787,1.01938542,1.03778458,1.10783907,1.08700952,1.02100787,1.03766855, 1.10501086,1.08589218
5.595456,1.02809147,1.03919547,1.10376181,1.08405167,1.02169184,1.03777821, 1.10486281,1.0856411 
5.628546,1.01964336,1.03859941,1.10495268,1.08685295,1.02154807,1.03795337, 1.10475583,1.08564528
5.718809,1.02040575,1.03883578,1.10524846,1.08474354,1.02095591,1.03817101, 1.10500128,1.08546101
5.746818,1.0187888 ,1.03662002,1.10405375,1.08649316,1.02037621,1.03819481, 1.10498402,1.08549184
5.797886,1.01988486,1.03705025,1.10412737,1.0846181 ,1.02030792,1.03813097, 1.10523939,1.08567734
5.841312,1.0204298 ,1.03818862,1.10524799,1.08552826,1.02102513,1.0388837 , 1.10496905,1.0853374 
5.932549,1.02087459,1.03660383,1.1030668 ,1.08416687,1.02105272,1.03756436, 1.10335816,1.08528348
5.97697,1.01990861,1.03665989,1.1010473 ,1.0843317 ,1.01996585,1.03612409, 1.10234437,1.08543585
6.026854,1.02716526,1.03694416,1.10061494,1.08333113,1.0208195 ,1.03620818, 1.10211515,1.0854607 
6.071849,1.02080976,1.03689097,1.09943073,1.08418787,1.02095216,1.03527254, 1.10034806,1.08434404
6.112779,1.01885391,1.03500544,1.10072697,1.08437671,1.02077887,1.03541663, 1.10034873,1.08453531
6.169749,1.01633672,1.03308411,1.10012721,1.08389748,1.02028012,1.03536263, 1.10006412,1.08492281
6.223749,1.02086021,1.0357668 ,1.10205754,1.08320661,1.02067078,1.03556139, 1.10004962,1.08435011
6.26351,1.01893329,1.03721252,1.10100879,1.0846456 ,1.02055153,1.0354705 , 1.10038112,1.08452113
6.306833,1.01702349,1.03436654,1.09949347,1.08311467,1.02064206,1.03564703, 1.10029102,1.08361414
6.387741,1.02023881,1.03560336,1.10051444,1.08298762,1.01872633,1.03549712, 1.10046926,1.08399153
6.458027,1.01886286,1.03724969,1.10509285,1.08543938,1.01906617,1.03589025, 1.10127755,1.08444302
6.508014,1.01801465,1.036779  ,1.11042369,1.09232528,1.01965072,1.03642357, 1.10471024,1.0882781 
6.580593,1.02219184,1.04142062,1.14207357,1.12465209,1.02096032,1.038031  , 1.1185119 ,1.1025672 
6.629211,1.02376812,1.04363473,1.17596972,1.15772879,1.02194055,1.03952651, 1.13362809,1.11785146
6.649118,1.0250205 ,1.04359405,1.18198545,1.16914064,1.02264114,1.04020801, 1.14078427,1.12553299
6.71485,1.03791213,1.05990862,1.25454012,1.23561698,1.02783372,1.0474416 , 1.19641761,1.17839656
6.836417,1.09221378,1.11185675,1.36439427,1.35174613,1.06336955,1.0838259 , 1.3092198 ,1.29287773
6.857692,1.09869298,1.11884453,1.37575744,1.37186046,1.06973274,1.09005482, 1.32249807,1.30771271
6.912282,1.12349453,1.14556954,1.42428466,1.42086355,1.09077067,1.11099842, 1.36280933,1.35083563
6.943642,1.15538393,1.18048586,1.49157354,1.4742355 ,1.12154514,1.14303439, 1.42111329,1.4096269 
6.964928,1.16069509,1.1841501 ,1.5029564 ,1.4939333 ,1.12913721,1.15086009, 1.43595951,1.42512854
7.03978,1.22168495,1.24414889,1.6189538 ,1.5948625 ,1.18477198,1.20805842, 1.54868354,1.53099855
7.100076,1.2726649 ,1.29654839,1.70724848,1.67934373,1.22770338,1.25014109, 1.62749958,1.60582946
7.126414,1.27510511,1.30085479,1.71548456,1.69979954,1.23663577,1.2593577 , 1.6437034 ,1.62213162
7.158322,1.30417488,1.32855417,1.76634818,1.74319197,1.2648628 ,1.28854598, 1.69546241,1.67246281
7.179683,1.32563583,1.34330915,1.77908575,1.77434503,1.27525789,1.298462  , 1.7114756 ,1.69041106
7.215201,1.33288181,1.35869535,1.8169185 ,1.79196254,1.29391963,1.31795869, 1.74541648,1.72388913
7.263476,1.36005746,1.38385067,1.86684628,1.83694413,1.32271595,1.34717014, 1.79660447,1.7734223 
7.294802,1.37902652,1.39787471,1.8948848 ,1.8587189 ,1.34005963,1.36372427, 1.82691067,1.80195985
7.333874,1.38398572,1.4135369 ,1.91679392,1.88532004,1.36202762,1.38668592, 1.86926192,1.83985213
7.385327,1.40092006,1.43057609,1.94818433,1.91635087,1.38736356,1.41437043, 1.91936838,1.88696182
7.428777,1.41028236,1.44186572,1.96898973,1.93779964,1.39795619,1.42676612, 1.94035715,1.90795045
7.482507,1.43694988,1.46503554,2.01757896,1.98313884,1.41719279,1.44566453, 1.97685261,1.94418136
7.527273,1.45931864,1.48755914,2.04821386,2.02005531,1.43392442,1.46117685, 2.00379544,1.97263474
7.571931,1.4728578 ,1.50281982,2.07231328,2.04365556,1.455969  ,1.48153294, 2.03821264,2.0080564 
7.603454,1.47776457,1.50601481,2.07618067,2.05086669,1.4683229 ,1.495255  , 2.05967125,2.03127345
7.665552,1.49032073,1.51779765,2.10014943,2.06417654,1.47816491,1.50483487, 2.07591454,2.04639271
7.695986,1.50549204,1.52842656,2.10843397,2.07642622,1.48695391,1.51378093, 2.08964408,2.05959957
7.744489,1.50008018,1.53263145,2.12175044,2.08897633,1.49488483,1.5212606 , 2.10139699,2.07031886
7.785923,1.50322325,1.53454896,2.12529446,2.08875407,1.49769174,1.52593   , 2.10971485,2.07721102
7.853396,1.50420069,1.53570313,2.12738271,2.09386986,1.50270685,1.53073291, 2.11840951,2.08458292
7.880412,1.50711192,1.53122164,2.12248982,2.08963169,1.50565552,1.53441717, 2.12654889,2.09257366
7.918767,1.51542337,1.53341619,2.12208561,2.09739419,1.50731645,1.53438551, 2.12640013,2.09376069
7.956781,1.5024689 ,1.53528574,2.12329724,2.08541265,1.50541253,1.53444987, 2.12598146,2.09310661
8.015366,1.49431241,1.52102398,2.09753621,2.06650755,1.50398373,1.53161559, 2.11886373,2.08577837
8.053437,1.4780027 ,1.5059468 ,2.07284921,2.03292692,1.50022691,1.52703383, 2.10765675,2.07354606
8.121757,1.45542891,1.4831592 ,2.03358138,1.99162482,1.48348334,1.51094096, 2.07778716,2.04223088
8.168553,1.3982229 ,1.42660092,1.9391065 ,1.90533478,1.43624975,1.4637092 , 2.00123461,1.96331933
8.191504,1.38590003,1.41273765,1.91339968,1.88138314,1.41525636,1.44247786, 1.96537094,1.92966128
8.260889,1.36236181,1.38639536,1.86695952,1.83133364,1.38073738,1.40832092, 1.90369531,1.87217559
8.342037,1.33960782,1.36156982,1.82451961,1.79253364,1.35537421,1.37961004, 1.85602995,1.82500112
8.399748,1.31356657,1.33690981,1.78334573,1.75142158,1.32934158,1.35181759, 1.80868169,1.77950933
8.433217,1.29536331,1.31844982,1.75013379,1.71767372,1.31268282,1.33540893, 1.77954824,1.7491194 
8.479744,1.27535709,1.29884748,1.71435718,1.68121936,1.2948519 ,1.31785948, 1.74682519,1.71596335
8.505026,1.26875141,1.29067435,1.70237245,1.6772595 ,1.28693994,1.30947117, 1.73296866,1.70298039
8.601151,1.23891347,1.26103835,1.64582067,1.60513115,1.26326373,1.28511492, 1.69050133,1.65594145
8.646438,1.18935227,1.21207731,1.56506804,1.53513853,1.22417744,1.2466515 , 1.62206715,1.58685468
8.701478,1.16281116,1.18446791,1.52095141,1.48127476,1.1950482 ,1.21825147, 1.57576598,1.53938872
8.744353,1.14228424,1.16457147,1.48256481,1.44495876,1.16823454,1.19086011, 1.53083283,1.49344986
8.820117,1.11716955,1.13487804,1.43037298,1.39305218,1.14238125,1.16353794, 1.48175514,1.44502326
8.875289,1.08001762,1.09875918,1.3626961 ,1.33574262,1.11573456,1.13478561, 1.42928302,1.39356578
8.940879,1.05067699,1.07165311,1.30536259,1.26677902,1.07967929,1.09859337, 1.36053055,1.32502861
9.003067,1.03496396,1.05306283,1.25058158,1.22225123,1.05439235,1.07323747, 1.30511379,1.27145648
9.02986,1.03005535,1.05115848,1.2267101 ,1.18810695,1.04199586,1.06064777, 1.26963023,1.23615333
9.068361,1.02575389,1.04533956,1.19829106,1.16480286,1.0336802 ,1.05194361, 1.2371877 ,1.20355303
9.117259,1.0251606 ,1.0455107 ,1.1821943 ,1.14258089,1.02986341,1.04914924, 1.22039369,1.1851628 
9.168589,1.03156111,1.04953044,1.16306701,1.12344902,1.02545764,1.0455742 , 1.18430284,1.14594336
9.203656,1.02024926,1.04404088,1.16508228,1.12143207,1.02465377,1.04520193, 1.17937741,1.14032132
9.269886,1.02356599,1.05164584,1.1743168 ,1.12000818,1.02347493,1.04567655, 1.16805352,1.12585112
9.348029,1.02424133,1.05118452,1.19626234,1.17279627,1.0228197 ,1.04641572, 1.17324967,1.1368914 
9.403544,1.03965886,1.05318919,1.22704442,1.21307821,1.02638118,1.04900384, 1.18875848,1.15988477
9.511988,1.08987827,1.10339387,1.37320569,1.35478482,1.05636699,1.07389058, 1.30237539,1.27943749
9.554832,1.11202457,1.13330146,1.4219789 ,1.40041757,1.08243214,1.10028492, 1.36191701,1.33676392
9.611223,1.13878457,1.17207849,1.4688687 ,1.45240198,1.10052577,1.11890928, 1.39401963,1.37060108
9.666692,1.18386854,1.20850753,1.54970264,1.5225363 ,1.13980263,1.16246285, 1.47212693,1.44951034
9.685018,1.18386854,1.20850753,1.54970264,1.5225363 ,1.13980263,1.16246285, 1.47212693,1.44951034
9.703307,1.18386854,1.20850753,1.54970264,1.5225363 ,1.13980263,1.16246285, 1.47212693,1.44951034
9.782535,1.23413673,1.2566319 ,1.65209304,1.62882776,1.1914749 ,1.2145562 , 1.56843883,1.54605049
9.877814,1.25732963,1.28096877,1.69393432,1.667996  ,1.22138858,1.24497933, 1.62535564,1.60151752
9.910326,1.31191204,1.33635838,1.79233232,1.77002826,1.27921473,1.30326681, 1.73278527,1.70946737
9.947891,1.33845723,1.36090333,1.8327433 ,1.81109158,1.29726396,1.32100243, 1.76243232,1.73870978
9.991371,1.35373201,1.37675222,1.8637296 ,1.84228987,1.3069042 ,1.33058078, 1.77941185,1.75613917
10.028102,1.38107509,1.40733038,1.91454498,1.89296884,1.33484093,1.35894504, 1.82945046,1.80705192
10.076779,1.40118682,1.42712657,1.94929434,1.9246198 ,1.36329764,1.38819424, 1.88107386,1.85714716
10.105091,1.41895295,1.44452603,1.98169923,1.95611673,1.38883972,1.41431121, 1.92832561,1.90400223
10.197849,1.46453905,1.48805958,2.0578924 ,2.02939501,1.43702267,1.46159909, 2.01108165,1.98190559
10.273424,1.49197228,1.51891212,2.10616938,2.07576788,1.47133943,1.49551889, 2.06953315,2.04115207
10.324025,1.50875015,1.53465005,2.13021419,2.10500715,1.49525325,1.51919915, 2.10578639,2.08030266
10.33892,1.50777887,1.53652088,2.1304505 ,2.10713435,1.49768729,1.52301645, 2.11146015,2.08614832
10.387301,1.51865152,1.54900163,2.14961065,2.12426835,1.50682798,1.53345983, 2.12704543,2.10209281
10.431814,1.53407051,1.55436941,2.15366098,2.13277699,1.51341312,1.53962384, 2.13550237,2.11175775
10.468612,1.53394034,1.56543361,2.17886144,2.15190658,1.52337628,1.55284725, 2.15533732,2.13112871
10.50758,1.55115549,1.5818994 ,2.20008608,2.17400198,1.53384133,1.56417151, 2.17235872,2.14817699
10.569173,1.5561962 ,1.58803057,2.21051781,2.18066862,1.54067248,1.57122089, 2.18356143,2.15826606
10.599278,1.56051064,1.59070853,2.21491854,2.18097783,1.55172937,1.5832364 , 2.20305856,2.17390179
10.638505,1.55809885,1.58842312,2.21321275,2.18066253,1.55818173,1.58808568, 2.2101606 ,2.17896811
10.681856,1.55729345,1.58868307,2.21248679,2.18161798,1.56039249,1.59027991, 2.21393702,2.18041146
10.746835,1.56081895,1.58986323,2.21549195,2.18759404,1.56217251,1.59045351, 2.21357695,2.18143589
10.809239,1.55427891,1.58246953,2.20227601,2.16499888,1.56083104,1.59003354, 2.21221083,2.17913072
10.839214,1.54944261,1.57770338,2.1955142 ,2.15742767,1.5597142 ,1.58886589, 2.21033138,2.17625839
10.872233,1.52390597,1.55207333,2.15030319,2.11256644,1.55176358,1.57894674, 2.19338844,2.15816263
10.913839,1.49956288,1.52974416,2.11426533,2.06252798,1.54023047,1.56833276, 2.17648702,2.13629546
10.953382,1.44579579,1.47287431,2.01802943,1.978003  ,1.50342354,1.52986901, 2.11331271,2.06647313
10.984941,1.43075145,1.45400791,1.99167712,1.94147849,1.48159492,1.50719629, 2.0762493 ,2.02947693
11.009367,1.404848  ,1.42481017,1.94170778,1.89718887,1.46835354,1.49393815, 2.05507287,2.00744632
11.093812,1.33898023,1.3662955 ,1.83438904,1.79655801,1.38781712,1.41321396, 1.91743168,1.876401  
11.16855,1.29924678,1.3276671 ,1.76633271,1.72461632,1.3258066 ,1.35274363, 1.81170009,1.77570706
11.206568,1.2818655 ,1.30775593,1.73356359,1.69796084,1.30811707,1.33498724, 1.78125199,1.74668471
11.24909,1.26177893,1.28603668,1.69669393,1.65722485,1.28569652,1.31196626, 1.74189356,1.70450148
11.307402,1.23308746,1.25551809,1.64420931,1.601959  ,1.26125258,1.2859866 , 1.69674068,1.65797757
11.343945,1.21105237,1.23401078,1.60848185,1.56581428,1.24218219,1.26596983, 1.66236102,1.62190392
11.397488,1.17801958,1.19910953,1.55091444,1.50550165,1.21923175,1.24202847, 1.62138542,1.57868517
11.439461,1.16272199,1.1760131 ,1.51188831,1.46650402,1.20301803,1.22452002, 1.59245756,1.54772507
11.486395,1.1192568 ,1.14381651,1.45216663,1.41046633,1.18232699,1.20405753, 1.55761522,1.50956388
11.559825,1.06789939,1.09161576,1.35969734,1.31512323,1.11959917,1.14175942, 1.44990071,1.39964278
11.602987,1.04955027,1.0725592 ,1.32170838,1.27938051,1.07668219,1.09993195, 1.3741069 ,1.32928094
11.637385,1.0381795 ,1.0610725 ,1.28355635,1.24245728,1.0568831 ,1.07985907, 1.33350943,1.29111716
11.678272,1.04463576,1.06358863,1.26497895,1.22683552,1.05009022,1.07234044, 1.31267191,1.27151855
11.707658,1.03204952,1.05310766,1.24629657,1.19759375,1.04348392,1.06506237, 1.29216108,1.25079335
11.754396,1.0263495 ,1.0460126 ,1.2122532 ,1.16883844,1.03772   ,1.05845302, 1.2681782 ,1.22674667
11.780121,1.03057445,1.04176816,1.19737323,1.15448082,1.03582242,1.05537391, 1.25574468,1.2142567 
11.869365,1.02434792,1.04351162,1.17807514,1.12867175,1.02904217,1.04781727, 1.21398919,1.16905607
11.924052,1.02350429,1.04054016,1.13902714,1.11568764,1.02382166,1.04281653, 1.17267975,1.12999564
12.019122,1.02153712,1.04014976,1.13161913,1.10901611,1.02231686,1.03923424, 1.13349607,1.11269037
12.061055,1.02153752,1.03893683,1.13015608,1.10809201,1.02211529,1.03912198, 1.13216081,1.1111248 
12.126206,1.02156083,1.03999961,1.12928901,1.10733837,1.02216201,1.0391612 , 1.13044675,1.10850409
12.188286,1.02161408,1.03931614,1.12755708,1.10760236,1.02185664,1.03912936, 1.12938927,1.10745857
12.233721,1.02272265,1.03962756,1.12824276,1.10907071,1.02104356,1.03894574, 1.12842879,1.10660453
12.287247,1.02158614,1.04007942,1.12856607,1.10496679,1.02169327,1.03887725, 1.12784695,1.10707926
12.317027,1.02121946,1.0402549 ,1.12934145,1.10613468,1.02165381,1.03897113, 1.12802539,1.10693249
12.363748,1.01990768,1.03812452,1.12733405,1.10499765,1.02151471,1.03891752, 1.12785907,1.10681537
